PlayerID,Age,Gender,Location,GameID,GameName,GameGenre,GameDifficulty,PlayTimeHours,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel,DaysPlayed,PurchaseCount,TotalSpend,AvgPurchasesPerMonth,AvgPurchaseValue,SpendingPropensity,PlayerExpertise
2458,46.0,Male,Europe,RPG_003,Dungeon Crawler Deluxe,RPG,Easy,184.83,5.0,78.0,75.0,34.0,Medium,173.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2458,46.0,Male,Europe,STR_001,Empire Builder,Strategy,Easy,223.97,2.0,202.0,19.0,15.0,Medium,211.0,1.0,23.06,0.14,23.06,Occasional,Beginner
2458,46.0,Male,Europe,RPG_001,Dragon's Quest,RPG,Hard,102.98,9.0,124.0,32.0,33.0,Medium,33.0,7.0,80.0,6.36,11.43,Occasional,Expert
2459,20.0,Male,Europe,STR_003,Chess Legends Online,Strategy,Medium,42.11,3.0,93.0,4.0,1.0,Low,70.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2460,32.0,Male,Europe,ACT_001,Battle Royale Extreme,Action,Easy,839.03,10.0,36.0,100.0,108.0,High,829.0,12.0,807.42,0.43,67.28,Whale,Expert
2460,32.0,Male,Europe,RPG_001,Dragon's Quest,RPG,Hard,100.0,7.0,119.0,13.0,10.0,Low,35.0,1.0,20.22,0.86,20.22,Occasional,Beginner
2461,45.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Medium,831.16,8.0,,42.0,9.0,High,238.0,23.0,2036.85,2.9,88.56,Whale,Beginner
2462,27.0,Female,Asia,RPG_002,Mystic Realms Online,RPG,Hard,150.0,5.0,151.0,14.0,1.0,Low,39.0,2.0,6.36,1.54,3.18,Occasional,Intermediate
2463,29.0,Female,Europe,RPG_002,Mystic Realms Online,RPG,Easy,219.0,6.0,119.0,18.0,9.0,Medium,157.0,1.0,9.69,0.19,9.69,Occasional,Beginner
2464,25.0,Female,Europe,RPG_001,Dragon's Quest,RPG,Hard,100.0,6.0,110.0,28.0,31.0,Medium,19.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
2465,14.0,Male,Europe,STR_002,Tower Defense Masters,Strategy,Medium,30.44,3.0,101.0,18.0,13.0,Low,40.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2465,14.0,Male,Europe,STR_001,Empire Builder,Strategy,Medium,50.0,6.0,124.0,10.0,10.0,Low,28.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2465,14.0,Male,Europe,ACT_001,Battle Royale Extreme,Action,Medium,80.69,3.0,73.0,8.0,4.0,Low,177.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2466,17.0,Male,USA,ACT_002,Zombie Apocalypse,Action,Easy,15.71,3.0,30.0,3.0,2.0,Low,74.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2467,35.0,Male,USA,RPG_001,Dragon's Quest,RPG,Medium,100.0,2.0,79.0,17.0,8.0,Medium,215.0,1.0,12.07,0.14,12.07,Occasional,Beginner
2468,24.0,Female,USA,RPG_002,Mystic Realms Online,RPG,Medium,150.0,2.0,97.0,9.0,8.0,Low,60.0,4.0,63.98,2.0,16.0,Occasional,Beginner
2469,21.0,Male,Europe,ACT_001,Battle Royale Extreme,Action,Hard,809.84,5.0,111.0,100.0,79.0,High,677.0,14.0,398.13,0.62,28.44,Whale,Expert
2470,56.0,Male,Europe,ACT_001,Battle Royale Extreme,Action,Hard,54.97,10.0,71.0,13.0,8.0,Low,28.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
2470,56.0,Male,Europe,STR_002,Tower Defense Masters,Strategy,Hard,41.26,2.0,143.0,40.0,20.0,Low,56.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
2470,56.0,Male,Europe,ACT_002,Zombie Apocalypse,Action,Medium,86.67,4.0,,30.0,18.0,Medium,117.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2471,18.0,Male,USA,ACT_003,Street Fighter Ultimate,Action,Hard,83.33,11.0,96.0,19.0,9.0,Medium,36.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
2472,23.0,Female,Asia,STR_001,Empire Builder,Strategy,Easy,50.0,2.0,151.0,1.0,1.0,Low,25.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2473,14.0,Female,Asia,RPG_002,Mystic Realms Online,RPG,Medium,150.0,4.0,180.0,10.0,16.0,Low,15.0,1.0,10.65,2.0,10.65,Occasional,Intermediate
2474,18.0,Male,Europe,ACT_001,Battle Royale Extreme,Action,Hard,337.51,13.0,38.0,91.0,30.0,Medium,277.0,0.0,0.0,0.0,0.0,NonSpender,Expert
2475,33.0,Male,Europe,RPG_001,Dragon's Quest,RPG,Easy,100.0,7.0,127.0,25.0,7.0,Medium,43.0,2.0,20.39,1.4,10.2,Occasional,Beginner
2476,25.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Easy,310.28,7.0,105.0,28.0,,Medium,178.0,12.0,1512.01,2.02,126.0,Whale,Beginner
2476,25.0,Male,Asia,STR_003,Chess Legends Online,Strategy,Easy,25.0,2.0,130.0,4.0,4.0,Low,10.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2477,32.0,Other,USA,ACT_003,Street Fighter Ultimate,Action,Hard,424.12,8.0,59.0,60.0,61.0,Medium,334.0,1.0,28.0,0.09,28.0,Occasional,Expert
2477,32.0,Other,USA,STR_002,Tower Defense Masters,Strategy,Hard,120.54,6.0,136.0,75.0,68.0,Medium,69.0,0.0,0.0,0.0,0.0,NonSpender,Expert
2478,40.0,Female,Asia,ACT_001,Battle Royale Extreme,Action,Medium,73.57,3.0,100.0,14.0,14.0,Medium,100.0,12.0,80.0,3.6,6.67,Occasional,Beginner
2478,40.0,Female,Asia,RPG_003,Dungeon Crawler Deluxe,RPG,Hard,157.98,8.0,119.0,69.0,31.0,Medium,60.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
2478,40.0,Female,Asia,ACT_002,Zombie Apocalypse,Action,Easy,33.62,5.0,56.0,16.0,2.0,Low,62.0,1.0,12.49,0.48,12.49,Occasional,Beginner
2478,40.0,Female,Asia,STR_001,Empire Builder,Strategy,Easy,550.36,7.0,179.0,37.0,52.0,Medium,154.0,9.0,80.0,1.75,8.89,Occasional,Beginner
2479,23.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Medium,93.44,8.0,40.0,14.0,12.0,Medium,106.0,2.0,20.78,0.57,10.39,Occasional,Beginner
2480,18.0,Male,Asia,STR_003,Chess Legends Online,Strategy,Medium,600.0,5.0,99.0,30.0,17.0,High,855.0,6.0,13.14,0.21,2.19,Occasional,Intermediate
2481,27.0,Female,USA,ACT_003,Street Fighter Ultimate,Action,Easy,274.59,13.0,74.0,56.0,8.0,High,104.0,7.0,44.32,2.02,6.33,Occasional,Intermediate
2481,27.0,Female,USA,STR_001,Empire Builder,Strategy,Easy,283.1,8.0,155.0,20.0,27.0,Medium,80.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2482,29.0,Female,Asia,RPG_003,Dungeon Crawler Deluxe,RPG,Easy,360.0,8.0,146.0,75.0,32.0,High,175.0,3.0,40.02,0.51,13.34,Occasional,Beginner
2482,29.0,Female,Asia,ACT_003,Street Fighter Ultimate,Action,Easy,70.43,7.0,103.0,9.0,12.0,Low,50.0,1.0,3.51,0.6,3.51,Occasional,Beginner
2482,29.0,Female,Asia,ACT_001,Battle Royale Extreme,Action,Hard,145.21,6.0,55.0,41.0,19.0,Medium,155.0,9.0,32.56,1.74,3.62,Occasional,Intermediate
2483,30.0,Male,Asia,ACT_003,Street Fighter Ultimate,Action,Easy,38.1,4.0,69.0,5.0,4.0,Low,71.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2484,50.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Easy,169.62,5.0,63.0,21.0,10.0,Medium,244.0,5.0,80.0,0.61,16.0,Occasional,Beginner
2485,48.0,Male,Europe,STR_003,Chess Legends Online,Strategy,Hard,600.0,7.0,183.0,30.0,24.0,Medium,269.0,4.0,41.5,0.45,10.38,Occasional,Intermediate
2486,27.0,Male,Asia,RPG_003,Dungeon Crawler Deluxe,RPG,Medium,301.04,6.0,114.0,75.0,26.0,High,205.0,10.0,80.0,1.46,8.0,Occasional,Beginner
2486,27.0,Male,Asia,STR_002,Tower Defense Masters,Strategy,Medium,70.14,9.0,105.0,34.0,29.0,Medium,34.0,2.0,31.27,1.76,15.64,Occasional,Beginner
2487,23.0,Male,,RPG_001,Dragon's Quest,RPG,,205.84,6.0,89.0,,24.0,,150.0,5.0,42.23,1.0,8.45,Occasional,Beginner
2487,23.0,Male,Europe,RPG_002,Mystic Realms Online,RPG,Hard,150.0,5.0,60.0,13.0,10.0,Medium,169.0,3.0,51.92,0.53,17.31,Occasional,Intermediate
2488,20.0,Male,Asia,ACT_001,Battle Royale Extreme,Action,Medium,50.0,5.0,44.0,10.0,3.0,Low,15.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2489,37.0,Male,Europe,ACT_003,Street Fighter Ultimate,Action,Easy,39.07,10.0,30.0,5.0,0.0,Low,64.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2489,37.0,Male,Europe,RPG_001,Dragon's Quest,RPG,Medium,100.0,4.0,60.0,12.0,10.0,Medium,126.0,4.0,20.34,0.95,5.08,Occasional,Beginner
2490,21.0,Female,USA,ACT_003,Street Fighter Ultimate,Action,Medium,349.9,9.0,49.0,60.0,36.0,High,399.0,5.0,44.29,0.38,8.86,Occasional,Intermediate
2491,34.0,Male,USA,RPG_003,Dungeon Crawler Deluxe,RPG,Easy,360.0,5.0,149.0,75.0,36.0,Medium,311.0,1.0,10.07,0.1,10.07,Occasional,Beginner
2492,30.0,Female,USA,ACT_002,Zombie Apocalypse,Action,Easy,25.43,8.0,64.0,7.0,7.0,Low,24.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2493,22.0,Male,Asia,STR_001,Empire Builder,Strategy,Easy,214.5,4.0,,30.0,58.0,Medium,177.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
2494,28.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Easy,113.9,5.0,31.0,19.0,16.0,Low,273.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2494,28.0,Male,USA,STR_002,Tower Defense Masters,Strategy,Medium,45.66,2.0,116.0,31.0,19.0,Low,103.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2495,26.0,Male,Europe,RPG_001,Dragon's Quest,RPG,Hard,100.0,3.0,137.0,31.0,22.0,Low,53.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
2495,26.0,Male,Europe,ACT_003,Street Fighter Ultimate,Action,Hard,113.3,7.0,49.0,40.0,3.0,Medium,148.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
2496,22.0,Male,Europe,ACT_001,Battle Royale Extreme,Action,Medium,50.0,3.0,73.0,14.0,7.0,Low,39.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2497,21.0,Male,Europe,STR_002,Tower Defense Masters,Strategy,Easy,240.0,2.0,194.0,75.0,10.0,Medium,432.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2497,21.0,Male,Europe,ACT_002,Zombie Apocalypse,Action,Medium,26.92,9.0,47.0,15.0,7.0,Low,32.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
2498,32.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Easy,150.0,7.0,,10.0,7.0,Low,57.0,5.0,59.52,2.63,11.9,Occasional,Beginner
2499,23.0,Female,Asia,ACT_001,Battle Royale Extreme,Action,Hard,77.48,6.0,54.0,23.0,14.0,Medium,117.0,7.0,80.0,1.79,11.43,Occasional,Intermediate
2500,22.0,Male,Europe,STR_001,Empire Builder,Strategy,Medium,75.78,6.0,137.0,12.0,21.0,Medium,43.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2501,22.0,Male,Asia,RPG_001,Dragon's Quest,RPG,Medium,100.0,6.0,146.0,23.0,9.0,Medium,34.0,5.0,62.62,4.41,12.52,Occasional,Beginner
2502,27.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Easy,866.15,7.0,161.0,80.0,44.0,Medium,290.0,16.0,1172.05,1.66,73.25,Whale,Intermediate
2503,38.0,Male,Europe,ACT_002,Zombie Apocalypse,Action,Easy,240.0,14.0,,50.0,47.0,High,118.0,4.0,12.72,1.02,3.18,Occasional,Beginner
2503,38.0,Male,Europe,RPG_003,Dungeon Crawler Deluxe,RPG,Easy,157.2,5.0,153.0,42.0,36.0,Medium,72.0,1.0,27.25,0.42,27.25,Occasional,Beginner
2504,22.0,Female,Asia,RPG_003,Dungeon Crawler Deluxe,RPG,Medium,28.69,6.0,,9.0,2.0,Low,23.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2505,27.0,Male,USA,ACT_002,Zombie Apocalypse,Action,Easy,92.9,6.0,75.0,39.0,48.0,Medium,89.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
2505,27.0,Male,USA,RPG_002,Mystic Realms Online,RPG,Easy,218.14,5.0,124.0,14.0,,Medium,153.0,8.0,80.0,1.57,10.0,Occasional,Beginner
2506,39.0,Female,USA,RPG_001,Dragon's Quest,RPG,Easy,511.74,5.0,209.0,100.0,40.0,Medium,174.0,4.0,80.0,0.69,20.0,Occasional,Beginner
2506,39.0,Female,USA,ACT_001,Battle Royale Extreme,Action,Easy,121.5,9.0,,15.0,5.0,Medium,217.0,6.0,64.42,0.83,10.74,Occasional,Beginner
2507,25.0,Female,Asia,STR_002,Tower Defense Masters,Strategy,Medium,155.67,7.0,117.0,75.0,47.0,Medium,93.0,4.0,80.0,1.29,20.0,Occasional,Intermediate
2508,20.0,Male,Europe,RPG_003,Dungeon Crawler Deluxe,RPG,Medium,262.61,9.0,131.0,75.0,73.0,High,78.0,0.0,0.0,0.0,0.0,NonSpender,Expert
2508,20.0,Male,Europe,ACT_001,Battle Royale Extreme,Action,Hard,123.1,4.0,72.0,37.0,8.0,Medium,183.0,5.0,80.0,0.82,16.0,Occasional,Intermediate
2509,25.0,Female,Asia,RPG_001,Dragon's Quest,RPG,Medium,245.76,3.0,,74.0,56.0,Medium,245.0,8.0,80.0,0.98,10.0,Occasional,Intermediate
2509,25.0,Female,Asia,RPG_002,Mystic Realms Online,RPG,Hard,340.46,7.0,163.0,30.0,51.0,Medium,143.0,18.0,2187.6,3.78,121.53,Whale,Intermediate
2510,32.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Medium,150.0,5.0,,6.0,11.0,Medium,23.0,14.0,1673.39,18.26,119.53,Whale,Beginner
2511,22.0,Male,USA,RPG_002,Mystic Realms Online,RPG,Hard,573.13,4.0,119.0,60.0,94.0,Medium,450.0,10.0,67.53,0.67,6.75,Occasional,Expert
2511,22.0,Male,USA,ACT_003,Street Fighter Ultimate,Action,Hard,46.94,11.0,96.0,14.0,12.0,Low,19.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
2512,26.0,Male,Asia,RPG_003,Dungeon Crawler Deluxe,RPG,Easy,105.38,4.0,154.0,26.0,25.0,Medium,70.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2512,26.0,Male,Asia,STR_002,Tower Defense Masters,Strategy,Hard,74.19,8.0,188.0,42.0,33.0,Medium,22.0,0.0,0.0,0.0,0.0,NonSpender,Expert
2513,35.0,Male,Europe,ACT_001,Battle Royale Extreme,Action,Hard,122.84,5.0,85.0,31.0,32.0,Medium,112.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
2514,31.0,Female,Europe,ACT_002,Zombie Apocalypse,Action,Easy,67.31,6.0,80.0,45.0,33.0,Low,53.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
2514,31.0,Female,Europe,RPG_001,Dragon's Quest,RPG,Medium,100.0,4.0,103.0,25.0,25.0,Medium,51.0,2.0,38.25,1.18,19.12,Occasional,Beginner
2514,31.0,Female,Europe,ACT_003,Street Fighter Ultimate,Action,Easy,25.0,7.0,40.0,2.0,3.0,Low,24.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2514,31.0,Female,Europe,RPG_002,Mystic Realms Online,RPG,Medium,150.0,7.0,70.0,8.0,10.0,Medium,58.0,8.0,80.0,4.14,10.0,Occasional,Beginner
2515,15.0,Male,Europe,STR_001,Empire Builder,Strategy,Hard,81.86,3.0,171.0,8.0,,Low,63.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2516,36.0,Male,Asia,RPG_003,Dungeon Crawler Deluxe,RPG,Hard,47.74,5.0,166.0,29.0,11.0,Low,21.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
2517,20.0,Female,USA,RPG_002,Mystic Realms Online,RPG,Easy,150.0,4.0,60.0,13.0,24.0,Medium,93.0,1.0,3.71,0.32,3.71,Occasional,Beginner
2518,21.0,Male,Europe,ACT_002,Zombie Apocalypse,Action,Hard,207.98,9.0,86.0,50.0,59.0,High,99.0,4.0,80.0,1.21,20.0,Occasional,Expert
2518,21.0,Male,Europe,RPG_003,Dungeon Crawler Deluxe,RPG,Medium,180.03,6.0,163.0,54.0,36.0,Medium,91.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2518,21.0,Male,Europe,RPG_001,Dragon's Quest,RPG,Easy,163.62,4.0,90.0,26.0,19.0,Low,161.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2518,21.0,Male,Europe,ACT_003,Street Fighter Ultimate,Action,Hard,80.77,9.0,80.0,21.0,14.0,Medium,41.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
2519,28.0,Male,Europe,ACT_001,Battle Royale Extreme,Action,Medium,50.0,3.0,61.0,17.0,3.0,Medium,13.0,3.0,11.72,6.92,3.91,Occasional,Beginner
2520,32.0,Female,Europe,RPG_003,Dungeon Crawler Deluxe,RPG,Medium,191.15,2.0,128.0,75.0,29.0,Low,265.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
2521,47.0,Male,Europe,RPG_002,Mystic Realms Online,RPG,Hard,210.9,7.0,145.0,19.0,2.0,Medium,87.0,6.0,80.0,2.07,13.33,Occasional,Intermediate
2522,19.0,Male,USA,RPG_002,Mystic Realms Online,RPG,Hard,441.69,5.0,143.0,35.0,63.0,Medium,276.0,2.0,15.43,0.22,7.72,Occasional,Intermediate
2523,30.0,Female,USA,STR_002,Tower Defense Masters,Strategy,Medium,240.0,6.0,189.0,75.0,37.0,Medium,85.0,0.0,0.0,0.0,0.0,NonSpender,Expert
2524,33.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Easy,431.62,6.0,56.0,55.0,58.0,High,464.0,10.0,80.0,0.65,8.0,Occasional,Beginner
2524,33.0,Male,USA,RPG_003,Dungeon Crawler Deluxe,RPG,Medium,57.25,4.0,116.0,29.0,3.0,Low,45.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2525,25.0,Male,Asia,ACT_002,Zombie Apocalypse,Action,Easy,240.0,8.0,,50.0,62.0,High,370.0,9.0,80.0,0.73,8.89,Occasional,Intermediate
2525,25.0,Male,Asia,RPG_002,Mystic Realms Online,RPG,Hard,150.0,10.0,,17.0,27.0,Medium,22.0,14.0,1429.14,19.09,102.08,Whale,Expert
2526,41.0,Female,USA,ACT_001,Battle Royale Extreme,Action,Medium,52.45,4.0,32.0,6.0,4.0,Low,182.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2526,41.0,Female,USA,RPG_001,Dragon's Quest,RPG,Easy,225.04,8.0,171.0,49.0,27.0,High,66.0,7.0,80.0,3.18,11.43,Occasional,Beginner
2527,46.0,Male,USA,RPG_002,Mystic Realms Online,RPG,Easy,150.0,3.0,128.0,9.0,8.0,Medium,102.0,6.0,80.0,1.76,13.33,Occasional,Beginner
2527,46.0,Male,USA,STR_002,Tower Defense Masters,Strategy,Hard,87.68,7.0,133.0,54.0,7.0,Low,43.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
2528,30.0,Male,Asia,ACT_003,Street Fighter Ultimate,Action,Medium,70.08,6.0,,12.0,9.0,Medium,80.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2529,17.0,Male,USA,RPG_002,Mystic Realms Online,RPG,Medium,150.0,5.0,187.0,11.0,17.0,Low,49.0,3.0,61.65,1.84,20.55,Occasional,Beginner
2529,17.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Medium,50.0,4.0,46.0,13.0,8.0,Medium,124.0,3.0,79.08,0.73,26.36,Occasional,Intermediate
2530,17.0,Female,Asia,RPG_003,Dungeon Crawler Deluxe,RPG,Medium,360.0,6.0,108.0,75.0,73.0,Medium,1095.0,4.0,80.0,0.11,20.0,Occasional,Expert
2530,17.0,Female,Asia,RPG_002,Mystic Realms Online,RPG,Hard,1362.23,7.0,104.0,80.0,104.0,High,692.0,9.0,80.0,0.39,8.89,Occasional,Expert
2531,29.0,Female,Europe,RPG_001,Dragon's Quest,RPG,Easy,100.0,6.0,125.0,13.0,3.0,Medium,35.0,7.0,46.87,6.0,6.7,Occasional,Beginner
2531,29.0,Female,Europe,ACT_001,Battle Royale Extreme,Action,Hard,63.28,6.0,,14.0,5.0,Medium,103.0,5.0,80.0,1.46,16.0,Occasional,Beginner
2532,31.0,Female,Asia,STR_001,Empire Builder,Strategy,Easy,60.48,2.0,187.0,9.0,14.0,Low,63.0,4.0,80.0,1.9,20.0,Occasional,Beginner
2533,39.0,Female,USA,RPG_002,Mystic Realms Online,RPG,Medium,150.0,4.0,123.0,5.0,,Low,22.0,10.0,80.0,13.64,8.0,Occasional,Beginner
2533,39.0,Female,USA,STR_001,Empire Builder,Strategy,Hard,417.01,2.0,127.0,48.0,61.0,Medium,627.0,4.0,80.0,0.19,20.0,Occasional,Intermediate
2533,39.0,Female,USA,RPG_001,Dragon's Quest,RPG,Hard,439.62,7.0,109.0,89.0,11.0,Medium,277.0,5.0,80.0,0.54,16.0,Occasional,Intermediate
2533,39.0,Female,USA,ACT_003,Street Fighter Ultimate,Action,Easy,142.91,8.0,61.0,33.0,,Medium,128.0,3.0,49.86,0.7,16.62,Occasional,Beginner
2534,28.0,Female,USA,STR_003,Chess Legends Online,Strategy,Medium,30.16,3.0,113.0,2.0,1.0,Low,35.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2534,28.0,Female,USA,STR_001,Empire Builder,Strategy,Medium,66.0,4.0,130.0,11.0,24.0,Medium,58.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2534,28.0,Female,USA,STR_002,Tower Defense Masters,Strategy,Easy,28.89,5.0,,29.0,19.0,Low,18.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2534,28.0,Female,USA,ACT_001,Battle Royale Extreme,Action,Hard,261.58,10.0,120.0,46.0,33.0,Medium,102.0,7.0,80.0,2.06,11.43,Occasional,Expert
2535,25.0,Male,Europe,STR_002,Tower Defense Masters,Strategy,Hard,237.37,6.0,129.0,75.0,71.0,Medium,112.0,0.0,0.0,0.0,0.0,NonSpender,Expert
2535,25.0,Male,Europe,RPG_002,Mystic Realms Online,RPG,Medium,291.3,6.0,231.0,32.0,55.0,Medium,81.0,15.0,80.0,5.56,5.33,Occasional,Intermediate
2535,25.0,Male,Europe,STR_003,Chess Legends Online,Strategy,Hard,55.51,5.0,127.0,5.0,4.0,Medium,35.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2536,29.0,Male,Asia,RPG_003,Dungeon Crawler Deluxe,RPG,Hard,25.0,2.0,105.0,14.0,15.0,Low,29.0,1.0,23.4,1.03,23.4,Occasional,Intermediate
2536,29.0,Male,Asia,RPG_001,Dragon's Quest,RPG,Medium,325.77,6.0,160.0,89.0,74.0,Medium,133.0,15.0,509.78,3.38,33.99,Whale,Expert
2536,29.0,Male,Asia,STR_001,Empire Builder,Strategy,Easy,380.02,7.0,147.0,46.0,103.0,Medium,146.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
2537,27.0,Male,Europe,RPG_002,Mystic Realms Online,RPG,Hard,150.0,8.0,60.0,6.0,8.0,Medium,68.0,1.0,7.47,0.44,7.47,Occasional,Intermediate
2537,27.0,Male,Europe,STR_003,Chess Legends Online,Strategy,Hard,600.0,8.0,214.0,30.0,40.0,High,275.0,12.0,79.81,1.31,6.65,Occasional,Expert
2538,23.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Hard,350.68,14.0,53.0,61.0,29.0,Medium,180.0,0.0,0.0,0.0,0.0,NonSpender,Expert
2539,45.0,Male,Asia,ACT_003,Street Fighter Ultimate,Action,Hard,25.0,5.0,43.0,4.0,3.0,Low,11.0,1.0,6.43,2.73,6.43,Occasional,Beginner
2540,29.0,Male,Asia,ACT_001,Battle Royale Extreme,Action,Easy,86.21,8.0,,14.0,12.0,Medium,159.0,2.0,34.67,0.38,17.34,Occasional,Beginner
2541,17.0,Male,Europe,ACT_002,Zombie Apocalypse,Action,Medium,29.28,5.0,77.0,12.0,4.0,Low,31.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2542,27.0,Female,Asia,STR_002,Tower Defense Masters,Strategy,Hard,34.73,4.0,214.0,12.0,1.0,Low,18.0,2.0,6.37,3.33,3.18,Occasional,Beginner
2542,27.0,Female,Asia,ACT_001,Battle Royale Extreme,Action,Easy,54.5,5.0,33.0,7.0,3.0,Medium,116.0,9.0,80.0,2.33,8.89,Occasional,Beginner
2543,36.0,Male,Asia,RPG_001,Dragon's Quest,RPG,Hard,100.0,4.0,88.0,20.0,10.0,Low,59.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2544,30.0,Female,Europe,ACT_003,Street Fighter Ultimate,Action,Medium,214.31,8.0,67.0,31.0,35.0,Medium,174.0,8.0,71.16,1.38,8.9,Occasional,Intermediate
2545,22.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Easy,108.13,10.0,39.0,20.0,16.0,Medium,113.0,2.0,27.71,0.53,13.86,Occasional,Beginner
2546,45.0,Male,Europe,RPG_002,Mystic Realms Online,RPG,Easy,170.45,4.0,146.0,15.0,15.0,Low,129.0,3.0,7.02,0.7,2.34,Occasional,Beginner
2547,33.0,Male,USA,RPG_001,Dragon's Quest,RPG,Medium,100.0,4.0,137.0,32.0,35.0,Medium,49.0,7.0,80.0,4.29,11.43,Occasional,Intermediate
2548,19.0,Male,Europe,RPG_001,Dragon's Quest,RPG,Easy,100.0,5.0,75.0,18.0,19.0,Medium,83.0,3.0,44.09,1.08,14.7,Occasional,Beginner
2549,17.0,Female,Europe,STR_003,Chess Legends Online,Strategy,Easy,289.17,4.0,186.0,30.0,31.0,Medium,172.0,0.0,0.0,0.0,0.0,NonSpender,Intermediate
2549,17.0,Female,Europe,ACT_001,Battle Royale Extreme,Action,Easy,181.73,10.0,32.0,21.0,11.0,Medium,199.0,3.0,12.63,0.45,4.21,Occasional,Beginner
2549,17.0,Female,Europe,RPG_001,Dragon's Quest,RPG,Easy,100.0,5.0,190.0,18.0,11.0,Low,36.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2550,22.0,Male,USA,ACT_003,Street Fighter Ultimate,Action,Medium,106.14,11.0,114.0,35.0,35.0,Medium,38.0,0.0,0.0,0.0,0.0,NonSpender,Expert
2550,22.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Medium,50.0,3.0,,11.0,2.0,Medium,109.0,3.0,71.81,0.83,23.94,Occasional,Beginner
2551,14.0,Male,USA,ACT_001,Battle Royale Extreme,Action,Medium,50.0,3.0,72.0,16.0,8.0,Medium,88.0,0.0,0.0,0.0,0.0,NonSpender,Beginner
2552,199.0,Female,USA,STR_002,Tower Defense Masters,Strategy,Easy,60.25,4.0,115.0,23.0,1.0,Medium,65.0,4.0,17.56,1.85,4.39,Occasional,Beginner
